season,FlightDate,analysis_period,Origin,DepTimeBlk,flights,avg_risk_score,risk_score_sum,actual_disruption_rate,actual_delay15_rate,actual_cancellation_rate,recommendation,avg_risk_score_pct,actual_disruption_rate_pct,actual_delay15_rate_pct,actual_cancellation_rate_pct
2025-2026,2026-01-02,New Year's Week,ATL,2000-2059,42,0.5352307751825668,22.479692557667803,0.21428571428571427,0.19047619047619047,0.023809523809523808,Normal coverage,53.52307751825668,21.428571428571427,19.047619047619047,2.380952380952381
2025-2026,2025-12-22,Christmas Week,DCA,1500-1559,25,0.5352154670942117,13.380386677355293,0.16,0.16,0.0,Normal coverage,53.52154670942117,16.0,16.0,0.0
2025-2026,2025-11-23,Thanksgiving Week,LAS,1400-1459,25,0.5351547383533667,13.378868458834168,0.16,0.16,0.0,Normal coverage,53.51547383533667,16.0,16.0,0.0
2025-2026,2025-11-26,Thanksgiving Week,DFW,1900-1959,63,0.5351469567376501,33.71425827447196,0.2222222222222222,0.2222222222222222,0.0,Normal coverage,53.51469567376501,22.22222222222222,22.22222222222222,0.0
2025-2026,2025-11-25,Thanksgiving Week,CLT,1800-1859,49,0.5351450177512816,26.2221058698128,0.2653061224489796,0.2653061224489796,0.0,Normal coverage,53.51450177512817,26.53061224489796,26.53061224489796,0.0
2025-2026,2025-11-23,Thanksgiving Week,ORD,1500-1559,52,0.5351157391876952,27.826018437760148,0.19230769230769232,0.19230769230769232,0.0,Normal coverage,53.511573918769514,19.230769230769234,19.230769230769234,0.0
2025-2026,2026-01-30,Jan 15-30 Baseline,ORD,1600-1659,44,0.5351119199899407,23.54492447955739,1.0,0.5227272727272727,0.4772727272727273,Normal coverage,53.511191998994065,100.0,52.27272727272727,47.72727272727273
2025-2026,2026-01-24,Jan 15-30 Baseline,MSP,1800-1859,28,0.5351000380106613,14.982801064298515,0.4642857142857143,0.2857142857142857,0.17857142857142858,Normal coverage,53.510003801066134,46.42857142857143,28.57142857142857,17.857142857142858
2025-2026,2026-01-27,Jan 15-30 Baseline,LAS,1700-1759,26,0.5350577498636941,13.911501496456047,0.2692307692307692,0.23076923076923078,0.038461538461538464,Normal coverage,53.50577498636942,26.923076923076923,23.076923076923077,3.8461538461538463
2025-2026,2025-12-24,Christmas Week,SEA,1300-1359,25,0.5350425927411664,13.37606481852916,0.36,0.36,0.0,Normal coverage,53.50425927411664,36.0,36.0,0.0
2025-2026,2025-12-22,Christmas Week,SEA,1700-1759,26,0.5350106997994969,13.910278194786919,0.4230769230769231,0.4230769230769231,0.0,Normal coverage,53.50106997994969,42.30769230769231,42.30769230769231,0.0
2025-2026,2025-12-24,Christmas Week,ATL,1700-1759,34,0.5350034345741643,18.190116775521588,0.17647058823529413,0.17647058823529413,0.0,Normal coverage,53.500343457416434,17.647058823529413,17.647058823529413,0.0
2025-2026,2025-11-25,Thanksgiving Week,LAS,1800-1859,26,0.5349595205073231,13.908947533190402,0.11538461538461539,0.11538461538461539,0.0,Normal coverage,53.495952050732306,11.538461538461538,11.538461538461538,0.0
2025-2026,2026-01-28,Jan 15-30 Baseline,DCA,1900-1959,27,0.5349517334903261,14.443696804238805,0.6296296296296297,0.5185185185185185,0.1111111111111111,Normal coverage,53.49517334903261,62.96296296296296,51.85185185185185,11.11111111111111
2025-2026,2025-12-29,New Year's Week,DEN,1500-1559,47,0.534936131509118,25.141998180928546,0.2553191489361702,0.2553191489361702,0.0,Normal coverage,53.4936131509118,25.53191489361702,25.53191489361702,0.0
2025-2026,2025-12-22,Christmas Week,ORD,1700-1759,48,0.5348996685965018,25.67518409263209,0.22916666666666666,0.22916666666666666,0.0,Normal coverage,53.48996685965018,22.916666666666664,22.916666666666664,0.0
2025-2026,2025-12-27,Christmas Week,CLT,0900-0959,35,0.5348896510754684,18.721137787641393,0.17142857142857143,0.14285714285714285,0.02857142857142857,Normal coverage,53.48896510754684,17.142857142857142,14.285714285714285,2.857142857142857
2025-2026,2025-12-22,Christmas Week,CLT,1400-1459,33,0.5348655149092751,17.65056199200608,0.15151515151515152,0.15151515151515152,0.0,Normal coverage,53.48655149092751,15.151515151515152,15.151515151515152,0.0
2025-2026,2025-12-31,New Year's Week,DEN,1600-1659,39,0.5348647981635798,20.859727128379614,0.20512820512820512,0.20512820512820512,0.0,Normal coverage,53.48647981635798,20.51282051282051,20.51282051282051,0.0
2025-2026,2026-01-30,Jan 15-30 Baseline,PHX,1800-1859,37,0.5348432707357541,19.7892010172229,0.32432432432432434,0.32432432432432434,0.0,Normal coverage,53.48432707357541,32.432432432432435,32.432432432432435,0.0
2025-2026,2026-01-16,Jan 15-30 Baseline,DFW,1000-1059,59,0.5348390616326771,31.555504636327953,0.1016949152542373,0.1016949152542373,0.0,Normal coverage,53.48390616326771,10.16949152542373,10.16949152542373,0.0
2025-2026,2025-12-23,Christmas Week,ATL,1700-1759,39,0.5348381880485605,20.85868933389386,0.3333333333333333,0.3333333333333333,0.0,Normal coverage,53.48381880485606,33.33333333333333,33.33333333333333,0.0
2025-2026,2025-12-27,Christmas Week,MCO,0900-0959,30,0.5348248233665103,16.04474470099531,0.7666666666666667,0.7333333333333333,0.0,Normal coverage,53.482482336651024,76.66666666666667,73.33333333333333,0.0
2025-2026,2025-12-23,Christmas Week,ATL,1600-1659,57,0.5348107602306608,30.48421333314766,0.2807017543859649,0.2807017543859649,0.0,Normal coverage,53.48107602306607,28.07017543859649,28.07017543859649,0.0
2025-2026,2026-01-19,Jan 15-30 Baseline,LGA,0800-0859,27,0.5347572499217311,14.43844574788674,0.5185185185185185,0.5185185185185185,0.0,Normal coverage,53.47572499217311,51.85185185185185,51.85185185185185,0.0
2025-2026,2025-12-27,Christmas Week,DFW,0800-0859,92,0.5347241668104299,49.194623346559545,0.17391304347826086,0.17391304347826086,0.0,Normal coverage,53.472416681042986,17.391304347826086,17.391304347826086,0.0
2025-2026,2026-01-02,New Year's Week,DFW,1300-1359,34,0.5347157185017293,18.180334429058796,0.3235294117647059,0.3235294117647059,0.0,Normal coverage,53.47157185017293,32.35294117647059,32.35294117647059,0.0
2025-2026,2026-01-27,Jan 15-30 Baseline,DEN,1500-1559,36,0.5347153099325431,19.249751157571552,0.1388888888888889,0.1111111111111111,0.027777777777777776,Normal coverage,53.47153099325431,13.88888888888889,11.11111111111111,2.7777777777777777
2025-2026,2025-12-29,New Year's Week,DCA,1700-1759,32,0.534685768336673,17.109944586773537,0.53125,0.53125,0.0,Normal coverage,53.4685768336673,53.125,53.125,0.0
2025-2026,2025-12-24,Christmas Week,SLC,1700-1759,25,0.534667161401439,13.366679035035974,0.12,0.12,0.0,Normal coverage,53.4667161401439,12.0,12.0,0.0
2025-2026,2025-12-28,Christmas Week,MIA,0800-0859,27,0.5346665499837103,14.435996849560178,0.25925925925925924,0.25925925925925924,0.0,Normal coverage,53.466654998371034,25.925925925925924,25.925925925925924,0.0
2025-2026,2026-01-02,New Year's Week,SEA,1300-1359,29,0.5346152978831277,15.503843638610702,0.3448275862068966,0.3448275862068966,0.0,Normal coverage,53.46152978831277,34.48275862068966,34.48275862068966,0.0
2025-2026,2025-12-26,Christmas Week,ORD,1000-1059,65,0.534539595198093,34.745073687876044,0.49230769230769234,0.4307692307692308,0.046153846153846156,Normal coverage,53.4539595198093,49.23076923076923,43.07692307692308,4.615384615384616
2025-2026,2025-11-28,Thanksgiving Week,PHL,1800-1859,28,0.5345328175474183,14.966918891327712,0.35714285714285715,0.32142857142857145,0.03571428571428571,Normal coverage,53.45328175474183,35.714285714285715,32.142857142857146,3.571428571428571
2025-2026,2025-11-29,Thanksgiving Week,ORD,1500-1559,48,0.5345253263295625,25.657215663819002,1.0,0.2916666666666667,0.7083333333333334,Normal coverage,53.45253263295625,100.0,29.166666666666668,70.83333333333334
2025-2026,2025-12-27,Christmas Week,ORD,0900-0959,65,0.5345196833817345,34.74377941981274,0.5230769230769231,0.4461538461538462,0.03076923076923077,Normal coverage,53.45196833817345,52.307692307692314,44.61538461538462,3.076923076923077
2025-2026,2026-01-21,Jan 15-30 Baseline,SEA,0900-0959,29,0.5345115846733998,15.500835955528594,0.20689655172413793,0.20689655172413793,0.0,Normal coverage,53.45115846733998,20.689655172413794,20.689655172413794,0.0
2025-2026,2025-11-30,Thanksgiving Week,LAX,1300-1359,34,0.5344960588755725,18.172866001769464,0.4117647058823529,0.4117647058823529,0.0,Normal coverage,53.44960588755725,41.17647058823529,41.17647058823529,0.0
2025-2026,2025-12-31,New Year's Week,DEN,1900-1959,56,0.5344934559509469,29.931633533253027,0.125,0.10714285714285714,0.0,Normal coverage,53.44934559509469,12.5,10.714285714285714,0.0
2025-2026,2026-01-02,New Year's Week,ATL,1700-1759,40,0.534464641695547,21.37858566782188,0.2,0.175,0.025,Normal coverage,53.446464169554694,20.0,17.5,2.5
2025-2026,2026-01-01,New Year's Week,ORD,1600-1659,54,0.5344326315182947,28.859362101987912,0.42592592592592593,0.42592592592592593,0.0,Normal coverage,53.44326315182947,42.592592592592595,42.592592592592595,0.0
2025-2026,2025-11-28,Thanksgiving Week,DEN,1900-1959,63,0.5344105911700529,33.66786724371333,0.15873015873015872,0.15873015873015872,0.0,Normal coverage,53.44105911700529,15.873015873015872,15.873015873015872,0.0
2025-2026,2026-01-23,Jan 15-30 Baseline,SEA,1100-1159,45,0.5343965252827441,24.04784363772348,0.24444444444444444,0.15555555555555556,0.08888888888888889,Normal coverage,53.43965252827441,24.444444444444443,15.555555555555555,8.88888888888889
2025-2026,2025-11-24,Thanksgiving Week,MCO,1800-1859,25,0.5343888666102979,13.35972166525745,0.28,0.28,0.0,Normal coverage,53.43888666102979,28.000000000000004,28.000000000000004,0.0
2025-2026,2026-01-21,Jan 15-30 Baseline,CLT,1000-1059,47,0.5343883313528933,25.116251573585984,0.0851063829787234,0.0851063829787234,0.0,Normal coverage,53.43883313528933,8.51063829787234,8.51063829787234,0.0
2025-2026,2025-12-28,Christmas Week,DFW,0800-0859,96,0.534369815453734,51.29950228355846,0.20833333333333334,0.15625,0.03125,Normal coverage,53.4369815453734,20.833333333333336,15.625,3.125
2025-2026,2025-12-30,New Year's Week,DFW,1500-1559,39,0.5343154909822001,20.838304148305802,0.41025641025641024,0.41025641025641024,0.0,Normal coverage,53.43154909822001,41.02564102564102,41.02564102564102,0.0
2025-2026,2025-12-21,Christmas Week,SEA,0900-0959,34,0.5342907438760861,18.16588529178693,0.29411764705882354,0.2647058823529412,0.029411764705882353,Normal coverage,53.42907438760861,29.411764705882355,26.47058823529412,2.941176470588235
2025-2026,2025-12-24,Christmas Week,ORD,1400-1459,45,0.5342854353653033,24.042844591438644,0.15555555555555556,0.15555555555555556,0.0,Normal coverage,53.42854353653033,15.555555555555555,15.555555555555555,0.0
2025-2026,2026-01-18,Jan 15-30 Baseline,PHX,1400-1459,31,0.5342677705563996,16.562300887248387,0.1935483870967742,0.1935483870967742,0.0,Normal coverage,53.42677705563996,19.35483870967742,19.35483870967742,0.0
2025-2026,2026-01-26,Jan 15-30 Baseline,PHX,2000-2059,30,0.5342216344431628,16.026649033294884,0.36666666666666664,0.3,0.06666666666666667,Normal coverage,53.42216344431628,36.666666666666664,30.0,6.666666666666667
2025-2026,2026-01-18,Jan 15-30 Baseline,DEN,1100-1159,87,0.5342132647030389,46.47655402916438,0.1839080459770115,0.1724137931034483,0.011494252873563218,Normal coverage,53.42132647030389,18.39080459770115,17.24137931034483,1.1494252873563218
2025-2026,2026-01-01,New Year's Week,DFW,1600-1659,63,0.534207809585223,33.65509200386904,0.1746031746031746,0.1746031746031746,0.0,Normal coverage,53.42078095852229,17.46031746031746,17.46031746031746,0.0
2025-2026,2025-11-28,Thanksgiving Week,EWR,1800-1859,25,0.534196488255071,13.354912206376776,0.24,0.24,0.0,Normal coverage,53.4196488255071,24.0,24.0,0.0
2025-2026,2026-01-26,Jan 15-30 Baseline,DTW,1400-1459,29,0.5341872267642702,15.491429576163835,0.7241379310344828,0.5517241379310345,0.1724137931034483,Normal coverage,53.41872267642702,72.41379310344827,55.172413793103445,17.24137931034483
2025-2026,2026-01-28,Jan 15-30 Baseline,DFW,1500-1559,46,0.5341181681578551,24.569435735261333,0.6956521739130435,0.5434782608695652,0.15217391304347827,Normal coverage,53.41181681578551,69.56521739130434,54.347826086956516,15.217391304347828
2025-2026,2026-01-19,Jan 15-30 Baseline,EWR,0700-0759,25,0.5341082475910798,13.352706189776995,0.36,0.36,0.0,Normal coverage,53.410824759107975,36.0,36.0,0.0
2025-2026,2025-12-21,Christmas Week,MCO,1000-1059,33,0.5341062040523586,17.625504733727837,0.15151515151515152,0.15151515151515152,0.0,Normal coverage,53.41062040523587,15.151515151515152,15.151515151515152,0.0
2025-2026,2026-01-01,New Year's Week,DCA,1700-1759,30,0.534083940260233,16.02251820780699,0.43333333333333335,0.43333333333333335,0.0,Normal coverage,53.408394026023295,43.333333333333336,43.333333333333336,0.0
2025-2026,2026-01-28,Jan 15-30 Baseline,CLT,1500-1559,29,0.5340774753656986,15.48824678560526,0.5862068965517241,0.4482758620689655,0.13793103448275862,Normal coverage,53.40774753656986,58.620689655172406,44.827586206896555,13.793103448275861
2025-2026,2025-12-30,New Year's Week,ORD,1700-1759,50,0.5340308963346123,26.701544816730618,0.78,0.78,0.0,Normal coverage,53.403089633461235,78.0,78.0,0.0
2025-2026,2026-01-27,Jan 15-30 Baseline,LGA,1900-1959,26,0.5340178518068224,13.884464146977383,0.7307692307692307,0.5,0.23076923076923078,Normal coverage,53.40178518068224,73.07692307692307,50.0,23.076923076923077
2025-2026,2026-01-02,New Year's Week,SLC,1700-1759,35,0.5340119168525428,18.690417089839,0.08571428571428572,0.08571428571428572,0.0,Normal coverage,53.401191685254275,8.571428571428571,8.571428571428571,0.0
2025-2026,2025-12-21,Christmas Week,LAX,0900-0959,47,0.5339862809375894,25.097355204066698,0.3617021276595745,0.3617021276595745,0.0,Normal coverage,53.39862809375894,36.17021276595745,36.17021276595745,0.0
2025-2026,2025-11-25,Thanksgiving Week,PHL,1800-1859,29,0.5339827044573409,15.485498429262886,0.2413793103448276,0.2413793103448276,0.0,Normal coverage,53.398270445734084,24.137931034482758,24.137931034482758,0.0
2025-2026,2026-01-21,Jan 15-30 Baseline,SFO,1100-1159,27,0.5339362092194482,14.4162776489251,0.07407407407407407,0.07407407407407407,0.0,Normal coverage,53.393620921944816,7.4074074074074066,7.4074074074074066,0.0
2025-2026,2025-12-23,Christmas Week,ORD,1300-1359,59,0.5339271030431105,31.501699079543524,0.0847457627118644,0.0847457627118644,0.0,Normal coverage,53.39271030431105,8.47457627118644,8.47457627118644,0.0
2025-2026,2026-01-29,Jan 15-30 Baseline,MIA,2100-2159,27,0.5338653869362944,14.414365447279948,0.3333333333333333,0.3333333333333333,0.0,Normal coverage,53.38653869362944,33.33333333333333,33.33333333333333,0.0
2025-2026,2026-01-25,Jan 15-30 Baseline,ATL,1700-1759,46,0.5338197624818465,24.555709074164938,0.8260869565217391,0.4782608695652174,0.34782608695652173,Normal coverage,53.38197624818465,82.6086956521739,47.82608695652174,34.78260869565217
2025-2026,2025-12-27,Christmas Week,DTW,1000-1059,30,0.5338169488433351,16.014508465300054,0.2,0.13333333333333333,0.03333333333333333,Normal coverage,53.381694884333506,20.0,13.333333333333334,3.3333333333333335
2025-2026,2025-12-28,Christmas Week,DTW,1000-1059,31,0.5338113341098919,16.54815135740665,0.3548387096774194,0.25806451612903225,0.0967741935483871,Normal coverage,53.38113341098919,35.483870967741936,25.806451612903224,9.67741935483871
2025-2026,2026-01-17,Jan 15-30 Baseline,DEN,1100-1159,87,0.5337711939964472,46.43809387769091,0.13793103448275862,0.13793103448275862,0.0,Normal coverage,53.37711939964473,13.793103448275861,13.793103448275861,0.0
2025-2026,2026-01-01,New Year's Week,PHX,2100-2159,25,0.5337665657771913,13.344164144429781,0.56,0.52,0.0,Normal coverage,53.37665657771913,56.00000000000001,52.0,0.0
2025-2026,2025-12-28,Christmas Week,CLT,0900-0959,40,0.5337653309532654,21.350613238130617,0.375,0.375,0.0,Normal coverage,53.376533095326536,37.5,37.5,0.0
2025-2026,2025-12-29,New Year's Week,PHX,1600-1659,40,0.5336580281860857,21.346321127443424,0.275,0.275,0.0,Normal coverage,53.365802818608564,27.500000000000004,27.500000000000004,0.0
2025-2026,2025-11-26,Thanksgiving Week,MCO,1900-1959,27,0.5336555429244901,14.408699658961233,0.3333333333333333,0.3333333333333333,0.0,Normal coverage,53.36555429244901,33.33333333333333,33.33333333333333,0.0
2025-2026,2026-01-29,Jan 15-30 Baseline,DFW,1400-1459,43,0.533634586963069,22.946287239411966,0.37209302325581395,0.37209302325581395,0.0,Normal coverage,53.3634586963069,37.2093023255814,37.2093023255814,0.0
2025-2026,2025-12-23,Christmas Week,LAX,1200-1259,26,0.5335646550964509,13.872681032507725,0.34615384615384615,0.34615384615384615,0.0,Normal coverage,53.35646550964509,34.61538461538461,34.61538461538461,0.0
2025-2026,2025-12-30,New Year's Week,MCO,1500-1559,29,0.5335362590075994,15.47255151122038,0.41379310344827586,0.41379310344827586,0.0,Normal coverage,53.35362590075994,41.37931034482759,41.37931034482759,0.0
2025-2026,2025-12-31,New Year's Week,DFW,1600-1659,61,0.53352555739024,32.54505900080464,0.18032786885245902,0.18032786885245902,0.0,Normal coverage,53.352555739024,18.0327868852459,18.0327868852459,0.0
2025-2026,2025-12-30,New Year's Week,DEN,1600-1659,44,0.5335094038516286,23.474413769471656,0.2727272727272727,0.2727272727272727,0.0,Normal coverage,53.35094038516286,27.27272727272727,27.27272727272727,0.0
2025-2026,2026-01-23,Jan 15-30 Baseline,PHX,1400-1459,31,0.5334756726291552,16.53774585150381,0.22580645161290322,0.1935483870967742,0.03225806451612903,Normal coverage,53.34756726291552,22.58064516129032,19.35483870967742,3.225806451612903
2025-2026,2026-01-18,Jan 15-30 Baseline,SLC,1500-1559,26,0.5334463966847205,13.869606313802732,0.19230769230769232,0.19230769230769232,0.0,Normal coverage,53.34463966847205,19.230769230769234,19.230769230769234,0.0
2025-2026,2026-01-25,Jan 15-30 Baseline,PHX,1500-1559,32,0.5334434370855321,17.070189986737027,0.46875,0.21875,0.25,Normal coverage,53.34434370855321,46.875,21.875,25.0
2025-2026,2026-01-15,Jan 15-30 Baseline,DEN,1000-1059,45,0.5334372520086273,24.00467634038823,0.044444444444444446,0.044444444444444446,0.0,Normal coverage,53.343725200862735,4.444444444444445,4.444444444444445,0.0
2025-2026,2025-11-29,Thanksgiving Week,DFW,1300-1359,35,0.5334300639367435,18.670052237786024,0.5142857142857142,0.4857142857142857,0.02857142857142857,Normal coverage,53.34300639367435,51.42857142857142,48.57142857142857,2.857142857142857
2025-2026,2026-01-26,Jan 15-30 Baseline,DFW,1200-1259,57,0.5334142409268832,30.404611732832343,0.9473684210526315,0.22807017543859648,0.7192982456140351,Normal coverage,53.341424092688314,94.73684210526315,22.807017543859647,71.9298245614035
2025-2026,2026-01-23,Jan 15-30 Baseline,ATL,1300-1359,40,0.5333876356491962,21.33550542596785,0.175,0.175,0.0,Normal coverage,53.338763564919624,17.5,17.5,0.0
